title,authors,year,description,url,citations
COVID-19 transforms health care through telemedicine: evidence from the field,"DM Mann, J Chen, R Chunara",2020,"… healthcare system, with telemedicine, or virtual health, being one of the key drivers of the 
change. This report, drawn from a large academic healthcare … effect on healthcare delivery and …",https://academic.oup.com/jamia/article-abstract/27/7/1132/5824298,1507
[BOOK][B] 2019 antibacterial agents in clinical development: an analysis of the antibacterial clinical development pipeline,World Health Organization,2020,"… citation: “This translation was not created by the World Health Organization (WHO). WHO is 
not … This report is the World Health Organization's (WHO) third annual review of the clinical …",https://books.google.com/books?hl=en&lr=&id=9nUOEQAAQBAJ&oi=fnd&pg=PA1&dq=health&ots=iuovkH6acr&sig=ONb60oyRSDNqGgi4-E_QB5jJBMI,1451
Health sciences literature review made easy,J Garrard,2020,"… The scope of this text spans from beginning students to health professionals in the 
workplace. The methods for conducting a review of the literature apply to all major health …",https://books.google.com/books?hl=en&lr=&id=eOcLEAAAQBAJ&oi=fnd&pg=PP1&dq=health&ots=07F4qyEN-a&sig=lsRopCX4J3cinUw88Ne6sBG-1Gs,1400
[HTML][HTML] The World Health Organization (WHO) approach to healthy ageing,"E Rudnicka, P Napierała, A Podfigurna, B Męczekalski",2020,"The ageing of the global population is the most important medical and social demographic 
problem worldwide. The World Health Organization (WHO) has defined healthy ageing as a …",https://www.sciencedirect.com/science/article/pii/S0378512220302826,1311
[BOOK][B] Social isolation and loneliness in older adults: Opportunities for the health care system,", Sensory Sciences, Board on Health Sciences Policy",2020,"… and explores how social isolation and loneliness affect health and quality of life in adults aged 
… settings of health care to identify those who suffer the resultant negative health impacts of …",https://books.google.com/books?hl=en&lr=&id=SDbnDwAAQBAJ&oi=fnd&pg=PR1&dq=health&ots=c7o4oOPVhT&sig=4i7iwCTARNG_QbwLMZkYM7GEya8,1271
[HTML][HTML] Digital technologies in the public-health response to COVID-19,"J Budd, BS Miller, EM Manning, V Lampos, M Zhuang",2020,"… This Review aims to capture the breadth of digital innovations for the public-health response 
… The future of public health is likely to become increasingly digital, and we review the need …",https://www.nature.com/articles/s41591-020-1011-4/1000,1265
[HTML][HTML] Epidemiology of mental health problems in COVID-19: a review,"MM Hossain, S Tasnim, A Sultana, F Faizah",2020,"… -19, global health systems are … health 2, 3 . These challenges, although primarily emerging 
from an infectious disease with physical health implications, may also affect mental health …",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7549174/,1260
Mental health considerations for children quarantined because of COVID-19,"JJ Liu, Y Bao, X Huang, J Shi, L Lu",2020,"… health-care workers should receive formal training to facilitate the early identification of 
children's mental health … We also believe that children's access to mental health services can be …",https://www.thelancet.com/journals/lanchi/article/PIIS2352-4642(20)30096-1/abstract,1227
"[HTML][HTML] How health anxiety influences responses to viral outbreaks like COVID-19: What all decision-makers, health authorities, and health care professionals need to …","GJG Asmundson, S Taylor",2020,"… of health anxiety are becoming increasingly common and, given that high health anxiety is 
… Psychological factors are known to play a vital role in the success of public health strategies …",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7271220/,1211
The concept and future prospects of soil health,"J Lehmann, DA Bossio, I Kögel",2020,"… Soil quality, therefore, includes soil effects on water quality, plant and animal health within … 
health is distinct from soil quality, as the scope of soil health extends beyond human health to …",https://www.nature.com/articles/s43017-020-0080-8,1170
Covid-19 and health care's digital revolution,"S Keesara, A Jonas, K Schulman",2020,"… The US health care industry is structured on the historically necessary … health care systems 
nationwide brace for a surge of Covid-19 cases, urgent action is required to transform health …",https://www.nejm.org/doi/abs/10.1056/NEJMp2005835,1154
[PDF][PDF] Digital health platform handbook: building a digital information infrastructure (infostructure) for health,World Health Organization,2020,"… health system, specifically through the use of a digital health … digital health applications and 
systems used to support health … The DHPH is primarily designed for health sector planners …",https://apps.who.int/iris/bitstream/handle/10665/337449/9789240013728-eng.pdf,1150
"[HTML][HTML] The mental health impact of the covid-19 pandemic on healthcare workers, and interventions to help them: A rapid systematic review","AE Muller, EV Hafstad, JPW Himmels, G Smedslund",2020,"The covid-19 pandemic has heavily burdened healthcare systems throughout the world. We 
performed a rapid systematic review to identify, assess and summarize research on the …",https://www.sciencedirect.com/science/article/pii/S0165178120323271,1086
"US health care spending by payer and health condition, 1996-2016","JL Dieleman, J Cao, A Chapin, C Chen, Z Li, A Liu",2020,"Importance US health care spending has continued to increase and now accounts for 18% 
of the US economy, although little is known about how spending on each health condition …",https://jamanetwork.com/journals/jama/article-abstract/2762309,1080
[BOOK][B] WHO global report on trends in prevalence of tobacco use 2000-2025,World Health Organization,2020,"… If you create a translation of this work, you should add the following disclaimer along with 
the suggested citation: “This translation was not created by the World Health Organization (WHO) …",https://books.google.com/books?hl=en&lr=&id=4HUOEQAAQBAJ&oi=fnd&pg=PR5&dq=health&ots=HaZsDdO09-&sig=qHI62eNHERxz7IgfFGA1iNIWco8,1071
"Industry 4.0 and health: Internet of things, big data, and cloud computing for healthcare 4.0","G Aceto, V Persico, A Pescapé",2020,"… -based healthcare solutions, it is worth noting that the paradigm we define here as Healthcare 
… Indeed, in the scientific literature several definitions for Smart Health can be found ranging …",https://www.sciencedirect.com/science/article/pii/S2452414X19300135,1068
Physical and mental health impacts of COVID-19 on healthcare workers: a scoping review,"N Shaukat, DM Ali, J Razzak",2020,"… Among the 10 studies included in this review, 5 studies assessed mental health impacts, 
and 5 studies assessed the physical health impacts of COVID-19 on healthcare workers. The …",https://link.springer.com/article/10.1186/s12245-020-00299-5,1067
[BOOK][B] Drugs for life: how pharmaceutical companies define our health,J Dumit,2020,"… ""In this provocative and important book, Joseph Dumit brings a new approach to bear on 
critiques of the pharmaceutical industry and US healthcare. He marshals ethnographic …",https://www.degruyter.com/document/doi/10.1515/9780822393481/html,1003
[BOOK][B] Basic documents: (including amendments adopted up to 31 May 2019),World Health Organization,2020,"… These delegates should be chosen from among persons most qualified by their technical 
competence in the field of health, preferably representing the national health administration of …",https://books.google.com/books?hl=en&lr=&id=HHYOEQAAQBAJ&oi=fnd&pg=PA97&dq=health&ots=DI57fk5naM&sig=46RpEBoDg3wrSpcjksh9pRUwUlc,989
[PDF][PDF] Public health and online misinformation: challenges and recommendations,B Swire,2020,"… with health information? This review explores how individuals interact with health … We 
discuss whether personal access to information is helping or hindering health outcomes …",https://ssphplus.ch/assets/downloads/210329-public-health-and-online-misinformation.pdf,965
COVID-19: health literacy is an underestimated problem,"L Paakkari, O Okan",2020,"… , then it is not the business of public health to insist that health be valued above all”.This … , 
and the health workforce trying to treat these patient groups and save their lives. Health literacy …",https://www.thelancet.com/journals/lanpub/article/PIIS2468-2667(20)30086-4/fulltext,959
[HTML][HTML] The COVID‐19 pandemic and mental health impacts,"K Usher, J Durkin, N Bhullar",2020,"… mental health issues related to this pandemic for both public and healthcare professionals. 
… of the disease and the impact on people, health, hospitals, and economies, for example, …",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7262128/,954
[BOOK][B] Health science research: A handbook of quantitative methods,"W Xuan, K Williams, JK Peat",2020,"… She has over six years experience in health research and is competent in most aspects of 
project … and child health, Seema has a keen interest in methods to improve the health status of …",https://www.taylorfrancis.com/books/mono/10.4324/9781003115922/health-science-research-jennifer-peat-katrina-williams-wei-xuan,917
The influence of education on health: an empirical assessment of OECD countries for the period 1995–2015,"V Raghupathi, W Raghupathi",2020,"… the health disparities across countries and suggest implications for governments to target 
educational interventions that can reduce inequalities and improve health. … The health effects of …",https://link.springer.com/article/10.1186/s13690-020-00402-5,908
[BOOK][B] Health policy in Britain: The politics and organization of the National Health Service,C Ham,2020,"… health policy for students of health services in the United Kingdom. The book is concerned 
with both the substance of health policy and the process of health … the National Health Service …",https://www.taylorfrancis.com/books/mono/10.4324/9781315224442/health-policy-britain-christopher-ham,901
[HTML][HTML] Virtual health care in the era of COVID-19,P Webster,2020,"… “Suddenly, after years of resistance to virtual health care, our … health care faster than anything 
in history.” Access to virtual health care is far easier within India's publicly financed health-…",https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(20)30818-7/fulltext?ref=kcmhr.org,882
[PDF][PDF] Potential association between COVID-19 mortality and health-care resource availability,"Y Ji, Z Ma, MP Peppelenbosch, Q Pan",2020,"… in an insufficiency of health-care … health care are similar throughout China, higher numbers 
of infections in a given population can be considered an indirect indicator of a heavier health-…",https://core.ac.uk/download/pdf/567466875.pdf#page=121,876
Covid-19—implications for the health care system,"D Blumenthal, EJ Fowler, M Abrams",2020,"… The Covid-19 pandemic has exposed and exacerbated weaknesses in the US health care 
system. Many patients are losing their health insurance when they lose their jobs. Declining …",https://www.nejm.org/doi/full/10.1056/NEJMsb2021088,874
Health equity and COVID-19: global perspectives,"E Shadmi, Y Chen, I Dourado, I Faran",2020,"… Health Organization (WHO) to increase support to these countries to improve resilience and 
reduce the health and social impact of future health … health equity. This includes the loss of …",https://link.springer.com/article/10.1186/s12939-020-01218-z,854
[BOOK][B] Epidemiology for public health practice,"RH Friis, T Sellers",2020,"… We intend the audience for the textbook to be beginning public health master’s degree 
students, undergraduate and graduate health education and social ecology students, under…",https://books.google.com/books?hl=en&lr=&id=ci_XDwAAQBAJ&oi=fnd&pg=PP1&dq=health&ots=BotUdpZv-r&sig=yq0xMSgL3ZMVW2hfg0iwMpKdv_o,854
The mental health of healthcare workers in the COVID-19 pandemic: A systematic review,"M Vizheh, M Qorbani, SM Arzaghi, S Muhidin",2020,"… out on the mental health status of health care workers (HCWs) to … health care workers’ 
mental health are critical [14]. Up to now, few studies have evaluated the mental health of health …",https://link.springer.com/article/10.1007/s40200-020-00643-9,833
[HTML][HTML] COVID-19 and the risk to health care workers: a case report,"K Ng, BH Poon, TH Kiat Puar",2020,"… That none of the health care workers in this situation acquired infection suggests that … in 
health care workers (5). We emphasize, however, that nearly all experts recommend that health …",https://www.acpjournals.org/doi/pdf/10.7326/L20-0175,816
COVID-19: protecting health-care workers,"D Lo, M De Angelis",2020,"Worldwide, as millions of people stay at home to minimise transmission of severe acute 
respiratory syndrome coronavirus 2, health-care workers prepare to do the exact opposite. They …",https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(20)30644-9/abstract,815
Long-term health consequences of COVID-19,"C Del Rio, LF Collins, P Malani",2020,"… returned to their usual state of health 2 weeks or more after … with not returning to usual 
health within 14 to 21 days after … had not yet achieved baseline health when interviewed at a …",https://jamanetwork.com/journals/jama/article-abstract/2771581,813
Delphi technique in health sciences: a map,"M Niederberger, J Spranger",2020,"Objectives: In health sciences, the Delphi technique is … application for Delphi techniques in 
health sciences in this map and … health sciences were identified and systematically analyzed. …",https://www.frontiersin.org/articles/10.3389/fpubh.2020.00457/full,807
Impact of coronavirus syndromes on physical and mental health of health care workers: Systematic review and meta-analysis,"GS De Pablo, J Vaquerizo",2020,"… care workers (HCW) are at high risk of developing physical/mental health outcomes related 
to … and mental health of HCW, which should become a priority for public health strategies. …",https://www.sciencedirect.com/science/article/pii/S0165032720323806,795
"[BOOK][B] WHO report on cancer: setting priorities, investing wisely and providing care for all",World Health Organization,2020,"… If you create a translation of this work, you should add the following disclaimer along with 
the suggested citation: “This translation was not created by the World Health Organization (WHO) …",https://books.google.com/books?hl=en&lr=&id=anYOEQAAQBAJ&oi=fnd&pg=PA6&dq=health&ots=N3GWmCybJF&sig=Z2oBwQfpfXaB04OMUJ3zjxapZBs,775
[HTML][HTML] Blockchain in healthcare and health sciences—A scoping review,"A Hasselgren, K Kralevska, D Gligoroski",2020,"… research meets the expectations to blockchain technology within healthcare, health sciences 
and health education (from hereinafter, referred to as “the health domain”). This study aims …",https://www.sciencedirect.com/science/article/pii/S138650561930526X,743
[BOOK][B] Successful qualitative health research: a practical introduction,EC Hansen,2020,"… health and health-care settings. Those looking to initiate or develop qualitative health research 
skills (whether health … rigorous qualitative research in the field of health and health care.’ …",https://api.taylorfrancis.com/content/books/mono/download?identifierName=doi&identifierValue=10.4324/9781003117599&type=googlepdf,730
People with suspected COVID-19 symptoms were more likely depressed and had lower health-related quality of life: the potential benefit of health literacy,"HC Nguyen, MH Nguyen, BN Do, CQ Tran",2020,"… Health literacy is recognized as a key factor in … health inequities and improving health and 
well-being [25,26]. Adequate HL enables health-friendly environments, efficient health policies …",https://www.mdpi.com/2077-0383/9/4/965,726
World health organization,COF WHO,2020,"… health of man in a changing environment; proper food and nutrition for a healthy life; integrated 
disease control as part of overall health … ; and intensified health development action in, …",https://brill.com/downloadpdf/display/book/9789004636774/B9789004636774_s048.pdf,718
A rapid review of mental and physical health effects of working at home: how do we optimise health?,"J Oakman, N Kinsman, R Stuckey, M Graham",2020,"… health outcomes affected by WAH. The health/work relationship is complex and requires 
consideration of broader system factors to optimise the effects of WAH on workers’ health. It is …",https://link.springer.com/article/10.1186/s12889-020-09875-z,707
"[BOOK][B] Laboratory testing for 2019 novel coronavirus (2019-nCoV) in suspected human cases: Interim guidance, 17 January 2020",World Health Organization,2020,"The purpose of this document is to provide interim guidance to laboratories and stakeholders 
involved in laboratory testing of patients who meet the definition of suspected case of …",https://books.google.com/books?hl=en&lr=&id=RnYOEQAAQBAJ&oi=fnd&pg=PA3&dq=health&ots=v5Ajc_vj7c&sig=wi31rpIye4_eB8OHksYkpNVWbm8,706
The psychological impact of the COVID-19 outbreak on health professionals: a cross-sectional study,"EM Giusti, E Pedroli, GE D'Aniello",2020,"… on health care systems, increasing the risks of psychological distress in health professionals… 
psychopathological conditions in health professionals working in a health institution in the …",https://www.frontiersin.org/articles/10.3389/fpsyg.2020.01684/full,690
[HTML][HTML] The Italian health system and the COVID-19 challenge,"B Armocida, B Formenti, S Ussai, F Palestra",2020,"… Healthcare Service, which offers universal access to health … 1 In the most affected regions, 
the National Healthcare Service … The National Healthcare Service is regionally based, with …",https://www.thelancet.com/journals/lanpub/article/PIIS2468-2667%2820%2930074-8/fulltext?source=content_type%3Areact%7Cfirst_level_url%3Aarticle%7Csection%3Amain_content%7Cbutton%3Abody_link,688
The impact of the COVID-19 pandemic on women's mental health,"M Almeida, AD Shrestha, D Stojanac",2020,"… health, what makes them more predisposed to vulnerabilities and adverse impacts, and 
strategies for preventing and treating these mental health … ’s mental health and reproductive …",https://link.springer.com/article/10.1007/s00737-020-01092-2,658
"[BOOK][B] Infection prevention and control during health care when novel coronavirus (nCoV) infection is suspected: interim guidance, 25 January 2020",World Health Organization,2020,"… This guidance is intended for healthcare workers (HCWs), healthcare managers and IPC 
teams at the facility level but it is also relevant for the national and district/provincial level. Full …",https://books.google.com/books?hl=en&lr=&id=NnYOEQAAQBAJ&oi=fnd&pg=PA3&dq=health&ots=CYBsJrskFk&sig=D6ICIkqx_ISaUx3Yg5x6OJi9z84,613
… -19) outbreak and the smart city network: universal data sharing standards coupled with artificial intelligence (AI) to benefit urban health monitoring and management,"Z Allam, DS Jones",2020,"… other countries, leading towards a global health emergency, and as global collaboration is … 
health data is emphasised, urban data, on the other hand, specifically relating to urban health …",https://www.mdpi.com/2227-9032/8/1/46,593
Applications of artificial intelligence and big data analytics in m‐health: A healthcare system perspective,"ZF Khan, SR Alotaibi",2020,"… Mobile health (m-health) is the term of monitoring the health using mobile phones and … 
health for providing an effective healthcare system. Various types of data such as electronic health …",https://onlinelibrary.wiley.com/doi/abs/10.1155/2020/8894694,216
Why public health needs GIS: a methodological overview,F Wang,2020,"… demand) in a health-care market interact with each other across geopolitical borders, and 
measures of health-care accessibility need to capture that. (3) Our health outcome is the result …",https://www.tandfonline.com/doi/abs/10.1080/19475683.2019.1702099,196
"[BOOK][B] Home care for patients with suspected novel coronavirus (nCoV) infection presenting with mild symptoms and management of contacts: Interim guidance, 20 …",World Health Organization,2020,"This rapid advice is intended for public health and infection prevention and control (IPC) 
professionals, health care managers, and health care workers. WHO continues to monitor the …",https://books.google.com/books?hl=en&lr=&id=MnYOEQAAQBAJ&oi=fnd&pg=PA3&dq=health&ots=_0yABLmjym&sig=0xFmMDDVzcOJCmm9LeS45T6WwTA,192
[HTML][HTML] Aging in China: perspectives on public health,"Y Han, Y He, J Lyu, C Yu, M Bian, L Lee",2020,"… 80% of questions in the questionnaire about health knowledge). However, the second national 
health literacy survey in 2013 showed that the health literacy of older people aged 65–69 …",https://www.sciencedirect.com/science/article/pii/S2414644720300026,184
"Predictors of mental health during the Covid-19 pandemic in the US: Role of economic concerns, health worries and social distancing","F Kämpfen, IV Kohler, A Ciancio, W Bruine de Bruin",2020,"… in the associations of mental health with perceived economic and health risks: … health in 
men than women, whereas the association of mental health with concerns related to own health …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0241895,182
Mental health burden of the COVID-19 outbreak in Germany: predictors of mental health impairment,"A Bäuerle, J Steinbach, A Schweda",2020,"Introduction: COVID-19 is causing an enormous psychological burden for most people. This 
study aims to assess individual changes in mental health and health status before and after …",https://journals.sagepub.com/doi/abs/10.1177/2150132720953682,181
COVID-19: magnifying the effect of health disparities,"EJ Kim, L Marrast, J Conigliaro",2020,"… impacted by health disparities. Even before COVID-19, health disparities were pervasive 
in the USA. We define disparities as differences in healthcare utilization and health outcomes …",https://link.springer.com/article/10.1007/s11606-020-05881-4,173
[PDF][PDF] Operational framework for primary health care: transforming vision into action,World Health Organization,2020,"… to primary health care. It builds on WHO’s work on primary health care over the past 40 
years, notably the Global strategy for health for all by the year 2000, Primary Health Care 21:“…",https://apps.who.int/iris/bitstream/handle/10665/337641/9789240017832-eng.pdf,168
"Racism, COVID-19, and health inequity in the USA: a call to action",CE Johnson,2020,"… of community health workers, cultural health navigators, and doulas into healthcare delivery 
… Inclusion which support minority healthcare and public health trainees and professionals, as …",https://link.springer.com/article/10.1007/s40615-020-00928-y,168
COVID-19 and the widening gap in health inequity,HJ Krouse,2020,"… care, particularly our capacity to adequately handle a public health … health care workers 
are only a few of the problems compounding the adverse effects of this pandemic on the health …",https://journals.sagepub.com/doi/abs/10.1177/0194599820926463,163
Addressing healthcare gaps in Sweden during the COVID-19 outbreak: on community outreach and empowering ethnic minority groups in a digitalized context,"G Valeriani, I Sarajlic Vukovic, T Lindegaard, R Felizia",2020,"… digital health technologies. Despite the strong potential of providing collective public health 
… a stronger cooperation between the public health authorities and migrant community leaders…",https://www.mdpi.com/2227-9032/8/4/445,64
[BOOK][B] Global status report on road safety 2018,World Health Organization,2019,"The Global status report on road safety 2018 launched by WHO in December 2018 highlights 
that the number of annual road traffic deaths has reached 1.35 million. Road traffic injuries …",https://books.google.com/books?hl=en&lr=&id=uHOyDwAAQBAJ&oi=fnd&pg=PR6&dq=health&ots=2T2fVwphZZ&sig=_dIoF9XBKaeGHxkAOUyhx7KTv_k,4244
[BOOK][B] Global action plan on physical activity 2018-2030: more active people for a healthier world,World Health Organization,2019,"… mental health quality of life and well-being. In addition to the multiple health benefits of … 
including health sports transport urban design civil society academia and the private sector. …",https://books.google.com/books?hl=en&lr=&id=RnOyDwAAQBAJ&oi=fnd&pg=PA48&dq=health&ots=GQetMbGE0o&sig=ULRj9u4dlESHKcSJE3BXLWrum98,4244
[HTML][HTML] The potential for artificial intelligence in healthcare,"T Davenport, R Kalakota",2019,"… Although there are many instances in which AI can perform healthcare tasks … healthcare 
professional jobs for a considerable period. Ethical issues in the application of AI to healthcare …",https://www.sciencedirect.com/science/article/pii/S2514664524010592,3478
Oral diseases: a global public health challenge,"MA Peres, LMD Macpherson, RJ Weyant, B Daly",2019,"… Oral diseases are undoubtedly a global public health problem, with … health policy, we aim 
to highlight the urgent need to address oral diseases among other NCDs as a global health …",https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(19)31146-8/fulltext?fbclid=IwAR39875NJ44rCXlMS3Hi7lUHQuD-Zkj_iwriXt9QFIJ96nTqcVzCW9TBBzE&amp=1,3419
[BOOK][B] Health at a glance 2019: OECD indicators,"O Indicators, O Hagvísar",2019,"… new set of dashboards of health indicators to summarise in a … key indicators of health and 
health system performance, and … health workforce migration and on the quality of health care. …",https://www.oecd-ilibrary.org/social-issues-migration-health/health-at-a-glance-2015/summary/slovak_c824b03e-sk,3114
Sounding board: Continuous improvement as an ideal in health care,DM Berwick,2019,"In modern American health care, there are two approaches to the problem of improsing quality, 
two theories of quality that describe the climate in which care is delivered. One will serve …",https://www.taylorfrancis.com/chapters/edit/10.4324/9780429450242-17/sounding-board-donald-berwick,2633
Racism and health: evidence and needed research,"DR Williams, JA Lawrence",2019,"… health. This interest has been driven in part by the striking persistence of racial/ethnic inequities 
in health and … inequities in health. Racism is considered a fundamental cause of adverse …",https://www.annualreviews.org/content/journals/10.1146/annurev-publhealth-040218-043750,2475
"[BOOK][B] Health Psychology, 6e",J Ogden,2019,"… Through the Eyes of Health Psychology: A brand new feature to show how a health psychologist 
… Health promotion: A whole chapter devoted to the theories and evidence relevant to …",https://books.google.com/books?hl=en&lr=&id=RMsvEAAAQBAJ&oi=fnd&pg=PR1&dq=health&ots=c23JGBxlsd&sig=ZfuzjIKjh3teZ2ZhgrlJF9A2_vo,2432
[BOOK][B] WHO benchmarks for International Health Regulations (IHR) capacities,World Health Organization,2019,"Benchmarking is a strategic process often used by businesses and institutes to standardize 
performance in relation to best practices of their sector. World Health Organization (WHO) …",https://apps.who.int/iris/bitstream/handle/10665/311158/9789241515429-eng.pdf,2074
Nature and mental health: An ecosystem service perspective,"GN Bratman, CB Anderson, MG Berman, B Cochran",2019,"… Here, we frame the positive mental health values of engaging with nature as “… health effects 
of nature experience via the translation of this nature experience into specific mental health …",https://www.science.org/doi/abs/10.1126/sciadv.aax0903,1682
[BOOK][B] WHO global report on traditional and complementary medicine 2019,World Health Organization,2019,"This report is structured in five parts: national framework for traditional and complementary 
medicine (T&CM); product regulation; practices and practitioners; the challenges faced by …",https://books.google.com/books?hl=en&lr=&id=WHOyDwAAQBAJ&oi=fnd&pg=PP1&dq=health&ots=h3gjt24YgA&sig=xf9SjnJB5ovOVxeNGMPdyIHmNwY,1310
Guidance on how to develop complex interventions to improve health and healthcare,"O Alicia, L Croot, E Duncan, N Rousseau, K Sworn",2019,"… Based on a consensus exercise informed by reviews and qualitative interviews, we present 
key principles and actions for consideration when developing interventions to improve health…",https://bmjopen.bmj.com/content/9/8/e029954.abstract,1298
Blockchain technology in healthcare: a systematic review,"CC Agbo, QH Mahmoud, JM Eklund",2019,"Since blockchain was introduced through Bitcoin, research has been ongoing to extend its 
applications to non-financial use cases. Healthcare is one industry in which blockchain is …",https://www.mdpi.com/2227-9032/7/2/56,1208
The Danish health care system and epidemiological research: from health care contacts to database records,"M Schmidt, SAJ Schmidt, K Adelborg",2019,"… underlying health care system. This review describes key elements of the Danish health care 
… First, it presents the history of the health care system, its overall organization and financing. …",https://www.tandfonline.com/doi/abs/10.2147/CLEP.S179083,1098
Emergence of nanoplastic in the environment and possible impact on human health,"R Lehner, C Weder, A Petri",2019,"On account of environmental concerns, the fate and adverse effects of plastics have attracted 
considerable interest in the past few years. Recent studies have indicated the potential for …",https://pubs.acs.org/doi/abs/10.1021/acs.est.8b05512,1081
The impact of racism on child and adolescent health,"M Trent, DG Dooley, J Dougé, RM Cavanaugh",2019,"… linked to health status, and impeded our ability to improve health and eliminate health 
disparities… used, and potentially replaced to mark progress in pediatric health disparities research. …",https://publications.aap.org/pediatrics/article/144/2/e20191765/38466?utm_source=TrendMD&utm_medium=TrendMD&utm_campaign=Pediatrics_TrendMD_0,1043
Brazil's unified health system: the first 30 years and prospects for the future,"MC Castro, A Massuda, G Almeida, NA Menezes",2019,"… coverage in Brazil has been achieved through a unified health … of health programmes and 
the organisation of its health system, Brazil has achieved nearly universal access to health-…",https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(19)31243-7/fulltext,971
Gender equity in the health workforce: analysis of 104 countries,"M Boniol, M McIsaac, L Xu, T Wuliji, K Diallo",2019,"… of National Health Workforce Accounts (NHWA). Investing in the health and social workforce 
not only contributes to the achievement of universal health coverage and to global health …",https://apps.who.int/bookorders.%0Ahttps://apps.who.int/iris/handle/10665/311314,918
10 years of health-care reform in China: progress and gaps in Universal Health Coverage,"W Yip, H Fu, AT Chen, T Zhai, W Jian, R Xu, J Pan",2019,"… through systemic health-care delivery reform. To analyse China's reform, we adopted a 
health-… with health-care delivery system attributes to affect health system outcomes (figure 1). …",https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(19)32136-1/abstract,913
[BOOK][B] Epilepsy: a public health imperative,World Health Organization,2019,"Epilepsy is a brain disease characterized by abnormal electrical activity causing seizures or 
unusual behaviour, sensations and sometimes loss of awareness. It carries neurological, …",https://apps.who.int/iris/bitstream/handle/10665/325293/9789241515931-chi.pdf,882
[BOOK][B] Maternity and Women's Health Care E-Book,"DL Lowdermilk, K Cashion, SE Perry, KR Alden",2019,"… health care emphasizes the wellness aspects of care as well as social determinants of health 
and health care, while also including information about wellness aspects of care, and also …",https://books.google.com/books?hl=en&lr=&id=eouxDwAAQBAJ&oi=fnd&pg=PP1&dq=health&ots=kQUgctyD-X&sig=dOdLDT3DHteqHtl9jyHooK5mF04,870
Understanding how discrimination can affect health,"DR Williams, JA Lawrence, BA Davis",2019,"… that can have negative effects on health. This paper provides an overview of … health, as 
well as health care utilization. It begins by situating research on racial discrimination and health …",https://onlinelibrary.wiley.com/doi/abs/10.1111/1475-6773.13222,843
The one health approach—why is it so important?,"JS Mackenzie, M Jeggo",2019,"… Health concept into the medical school curricula so that medical students see it as an essential 
component in the context of public health … of the One Health concept, particularly among …",https://www.mdpi.com/2414-6366/4/2/88,837
Does health literacy mediate the relationship between socioeconomic status and health disparities? Integrative review,"C Stormacq, S Van den Broucke",2019,"… health directly. One of the potential mediating factors that link SES and health is health … of 
socioeconomic disparities in health, the relationship between SES, HL and health disparities is …",https://academic.oup.com/heapro/article-abstract/34/5/e1/5068634,805
[HTML][HTML] Health Care,National Academies of Sciences,2019,"Promoting physical activity in health care settings is a promising strategy to improve population 
health. Health care providers are trusted and effective advocates for promoting physical …",https://www.ncbi.nlm.nih.gov/books/NBK545645/,758
The imperative for climate action to protect health,"A Haines, K Ebi",2019,"… Climate change is already adversely affecting human health and health systems, 1,2 and … 
climate-sensitive health outcomes and to affect the functioning of public health and health care …",https://www.nejm.org/doi/abs/10.1056/NEJMra1807873,713
[BOOK][B] Health and the developing world,J Bryant,2019,"… health planning, pointing out the interrelationships of health … , and develops the concept of 
a health team that would include … and related to its system of health care. The author's findings …",https://books.google.com/books?hl=en&lr=&id=C_-tDwAAQBAJ&oi=fnd&pg=PR7&dq=health&ots=grKQhfj-_L&sig=4EEZ4SbtP_Y-HoApKv0GUsrP_9o,704
"[BOOK][B] Health insurance coverage in the United States, 2018","ER Berchick, JC Barnett, RD Upton",2019,"Health insurance is a means for financing a person’s health care expenses. While the majority 
of people have private health … Other individuals do not have health insurance coverage at …",https://census.gov/content/dam/Census/library/publications/2019/demo/p60-267.pdf,642
Integrating social care into the delivery of health care: Moving upstream to improve the nation's health,",",2019,"… ultimately aim to help improve health and health equity, during COVID-19 and … health has 
led to a growing recognition throughout the health care sector that improving health and health …",https://books.google.com/books?hl=en&lr=&id=JMfKDwAAQBAJ&oi=fnd&pg=PR1&dq=health&ots=-qyC5RYKkL&sig=-mjxXViuFR2ACd3Bzr5Lm020Rt8,580
Health problems in healthcare workers: A review,"A Mohanty, A Kabi, AP Mohanty",2019,"… well-being of healthcare workers (HCWs) who provide comprehensive healthcare to patients. 
It … to be done to improve their health by themselves, at administrative and institutional level. …",https://journals.lww.com/jfmpc/fulltext/2019/08080/Health_problems_in_healthcare_workers__A_review.5.aspx,212
The importance of effective communication in healthcare practice,H Ratna,2019,"… their health complaints to healthcare workers. 2. Healthcare workers must be able to adequately 
comprehend and interpret the information in order treat health complaints appropriately. …",https://www.jstor.org/stable/48546767,210
